indicator_id,indicator_value,country_id,country_value,countryiso3code,date,value,unit,obs_status,decimal
FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",VN,Viet Nam,VNM,1970,,,,1
FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",VN,Viet Nam,VNM,1969,,,,1
FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",VN,Viet Nam,VNM,1968,,,,1
FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",VN,Viet Nam,VNM,1967,,,,1
FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",VN,Viet Nam,VNM,1966,,,,1
FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",VN,Viet Nam,VNM,1965,,,,1
FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",VN,Viet Nam,VNM,1964,,,,1
FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",VN,Viet Nam,VNM,1963,,,,1
FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",VN,Viet Nam,VNM,1962,,,,1
FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",VN,Viet Nam,VNM,1961,,,,1
FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",VN,Viet Nam,VNM,1960,,,,1
